Task,Ground_Size,Seed,Algorithm,Strategy,Local_Search,Heuristic,Sorting,Budget,Alpha,Model,Objective_f(S),Cost_c(S),Time_s,Node_Count,Open_List_Count,Solution_Set_Size
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,14.0,0.95,FacebookGraphCoverage,462.0,13.351527620372957,12.539981365203857,7,1,10
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,52.61865472793579,21,1,10
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,76.50540924072266,21,1,10
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,39.72225475311279,21,1,10
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,54.004674434661865,21,1,11
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,78.11147689819336,21,1,11
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,41.66091990470886,21,1,11
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,63.44471979141235,23,1,11
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,87.74578595161438,23,1,11
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,50.36544990539551,23,1,11
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,75.31422781944275,27,1,12
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,111.4960994720459,27,1,12
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,60.81766200065613,27,1,12
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,99.68217206001282,33,1,13
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,147.22490310668945,33,1,13
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,79.13516664505005,33,1,13
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,110.48243403434753,36,1,14
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,160.2489652633667,36,1,14
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,92.44204330444336,36,1,14
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,186.47937941551208,56,1,15
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,276.4063436985016,56,1,15
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,149.83959579467773,56,1,15
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,181.97673869132996,56,1,16
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,274.2937898635864,56,1,16
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,140.81180691719055,56,1,16
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,325.1231498718262,96,1,16
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,526.6459271907806,96,1,16
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,258.7009539604187,96,1,16
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,324.85428762435913,94,1,17
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,496.3497905731201,94,1,17
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,267.57156348228455,94,1,17
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,901.7720561027527,246,1,17
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,1404.0506384372711,246,1,17
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,720.5413484573364,246,1,17
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,921.8079943656921,240,1,18
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,1379.217759847641,240,1,18
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,716.5109498500824,240,1,18
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,1086.6123278141022,266,1,19
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,1608.4894902706146,266,1,19
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,857.4595229625702,266,1,19
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,1150.3526532649994,278,1,20
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,1674.6508920192719,278,1,20
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,921.5470130443573,278,1,20
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,1767.3523399829865,420,1,20
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,2599.2228264808655,420,1,20
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,1391.1344447135925,420,1,20
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,2119.889970064163,514,1,20
facebook,1000,0,EfficientBFS,look_ahead,False,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,3065.9615960121155,514,1,20
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,1777.1556375026703,514,1,20
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,16.390116691589355,30,1,5
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,0.590634822845459,2,1,5
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,10.209911823272705,30,1,5
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,2.2100558280944824,3,1,2
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,2.396136999130249,3,1,2
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,1.1304867267608643,3,1,2
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.053957462310791016,1,1,3
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.07132267951965332,1,1,3
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.04687070846557617,1,1,3
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.07242321968078613,1,1,4
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.08141303062438965,1,1,4
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.08063197135925293,1,1,4
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.0633094310760498,1,1,5
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.08078289031982422,1,1,5
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.12556767463684082,1,1,5
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.1733098030090332,1,1,6
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.11003684997558594,1,1,6
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.10038018226623535,1,1,6
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.12572050094604492,1,1,7
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.11002302169799805,1,1,7
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.11034417152404785,1,1,7
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.1417992115020752,1,1,7
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.12595057487487793,1,1,7
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.12559771537780762,1,1,7
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.25124597549438477,1,1,8
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.251711368560791,1,1,8
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.12556791305541992,1,1,8
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.15717220306396484,1,1,9
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.20453238487243652,1,1,9
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.17359375953674316,1,1,9
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.2353665828704834,1,1,10
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.1886889934539795,1,1,10
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.23542308807373047,1,1,10
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.24047303199768066,1,1,11
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.2831697463989258,1,1,11
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.2516913414001465,1,1,11
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.2669494152069092,1,1,12
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.28285765647888184,1,1,12
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.2505478858947754,1,1,12
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.34548473358154297,1,1,13
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.3139069080352783,1,1,13
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.3298370838165283,1,1,13
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.2986886501312256,1,1,14
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.37883472442626953,1,1,14
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.4128696918487549,1,1,14
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.3454599380493164,1,1,15
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.4398002624511719,1,1,15
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.36084675788879395,1,1,15
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.4010162353515625,1,1,16
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.43938255310058594,1,1,16
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.4396545886993408,1,1,16
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.5772445201873779,1,1,17
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.4879894256591797,1,1,17
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.42417478561401367,1,1,17
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.5034048557281494,1,1,18
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.5024709701538086,1,1,18
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.6127338409423828,1,1,18
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.5501952171325684,1,1,19
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.5823588371276855,1,1,19
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.634552001953125,1,1,19
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.7393002510070801,1,1,20
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.54925537109375,1,1,20
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.6435563564300537,1,1,20
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.833064079284668,1,1,21
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.8005731105804443,1,1,21
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.7073326110839844,1,1,21
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.6452319622039795,1,1,22
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.9268381595611572,1,1,22
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.753981351852417,1,1,22
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.9271481037139893,1,1,23
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.8149888515472412,1,1,23
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.9436569213867188,1,1,23
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,1.0512278079986572,1,1,24
youtube,1000,0,EfficientBFS,look_ahead,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.801769495010376,1,1,24
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.8175179958343506,1,1,24
